geo_description,label,year,description,estimate,moe,se,cv
United States,HD01_VD01,2006,Estimate; Total:,225633342,31848.51,16249.24,0.01
United States,HD01_VD51,2013,Estimate; Female: - 18 to 24 years: - Graduate or professional degree,135421,6867.74,3503.95,2.59
North Carolina,HD01_VD51,2013,Estimate; Female: - 18 to 24 years: - Graduate or professional degree,3259,1228.43,626.75,19.23
Durham ,HD01_VD51,2013,Estimate; Female: - 18 to 24 years: - Graduate or professional degree,0,239.49,122.19,Inf
Forsyth ,HD01_VD51,2013,Estimate; Female: - 18 to 24 years: - Graduate or professional degree,178,227.57,116.11,65.23
Guilford ,HD01_VD51,2013,Estimate; Female: - 18 to 24 years: - Graduate or professional degree,332,269.28,137.39,41.38
United States,HD01_VD52,2013,Estimate; Female: - 25 to 34 years:,21123379,23087.49,11779.33,0.06
North Carolina,HD01_VD52,2013,Estimate; Female: - 25 to 34 years:,645166,6145.7,3135.56,0.49
Durham ,HD01_VD52,2013,Estimate; Female: - 25 to 34 years:,27219,519.49,265.05,0.97
Forsyth ,HD01_VD52,2013,Estimate; Female: - 25 to 34 years:,24216,372.94,190.28,0.79
Guilford ,HD01_VD52,2013,Estimate; Female: - 25 to 34 years:,35304,536.17,273.56,0.77
United States,HD01_VD53,2013,Estimate; Female: - 25 to 34 years: - Less than 9th grade,671235,16473.53,8404.86,1.25
North Carolina,HD01_VD53,2013,Estimate; Female: - 25 to 34 years: - Less than 9th grade,25563,3376.68,1722.8,6.74
Durham ,HD01_VD53,2013,Estimate; Female: - 25 to 34 years: - Less than 9th grade,866,729.19,372.04,42.96
Forsyth ,HD01_VD53,2013,Estimate; Female: - 25 to 34 years: - Less than 9th grade,1522,411.06,209.72,13.78
Guilford ,HD01_VD53,2013,Estimate; Female: - 25 to 34 years: - Less than 9th grade,1190,798.3,407.3,34.23
United States,HD01_VD54,2013,"Estimate; Female: - 25 to 34 years: - 9th to 12th grade, no diploma",1388816,24193.19,12343.46,0.89
North Carolina,HD01_VD54,2013,"Estimate; Female: - 25 to 34 years: - 9th to 12th grade, no diploma",44327,4488.34,2289.97,5.17
Durham ,HD01_VD54,2013,"Estimate; Female: - 25 to 34 years: - 9th to 12th grade, no diploma",1608,993.7,506.99,31.53
Forsyth ,HD01_VD54,2013,"Estimate; Female: - 25 to 34 years: - 9th to 12th grade, no diploma",2384,820.94,418.85,17.57
Guilford ,HD01_VD54,2013,"Estimate; Female: - 25 to 34 years: - 9th to 12th grade, no diploma",2260,1137.87,580.55,25.69
United States,HD01_VD55,2013,Estimate; Female: - 25 to 34 years: - High school graduate (includes equivalency),4290616,40694.13,20762.31,0.48
North Carolina,HD01_VD55,2013,Estimate; Female: - 25 to 34 years: - High school graduate (includes equivalency),118919,7662.47,3909.42,3.29
Durham ,HD01_VD55,2013,Estimate; Female: - 25 to 34 years: - High school graduate (includes equivalency),3080,1167.66,595.74,19.34
Forsyth ,HD01_VD55,2013,Estimate; Female: - 25 to 34 years: - High school graduate (includes equivalency),3572,1173.62,598.79,16.76
Guilford ,HD01_VD55,2013,Estimate; Female: - 25 to 34 years: - High school graduate (includes equivalency),5166,1152.17,587.84,11.38
United States,HD01_VD56,2013,"Estimate; Female: - 25 to 34 years: - Some college, no degree",4919481,47969.36,24474.16,0.5
North Carolina,HD01_VD56,2013,"Estimate; Female: - 25 to 34 years: - Some college, no degree",163004,7300.26,3724.62,2.28
Durham ,HD01_VD56,2013,"Estimate; Female: - 25 to 34 years: - Some college, no degree",5224,1708.6,871.73,16.69
Forsyth ,HD01_VD56,2013,"Estimate; Female: - 25 to 34 years: - Some college, no degree",5441,1277.28,651.67,11.98
Guilford ,HD01_VD56,2013,"Estimate; Female: - 25 to 34 years: - Some college, no degree",9181,1685.96,860.18,9.37
United States,HD01_VD57,2013,Estimate; Female: - 25 to 34 years: - Associate's degree,2049812,24400.51,12449.24,0.61
North Carolina,HD01_VD57,2013,Estimate; Female: - 25 to 34 years: - Associate's degree,66639,4653.96,2374.47,3.56
Durham ,HD01_VD57,2013,Estimate; Female: - 25 to 34 years: - Associate's degree,1218,701.79,358.06,29.4
Forsyth ,HD01_VD57,2013,Estimate; Female: - 25 to 34 years: - Associate's degree,2149,901.96,460.18,21.41
Guilford ,HD01_VD57,2013,Estimate; Female: - 25 to 34 years: - Associate's degree,3284,1078.3,550.15,16.75
United States,HD01_VD58,2013,Estimate; Female: - 25 to 34 years: - Bachelor's degree,5295214,46198.81,23570.82,0.45
North Carolina,HD01_VD58,2013,Estimate; Female: - 25 to 34 years: - Bachelor's degree,155903,6270.81,3199.39,2.05
Durham ,HD01_VD58,2013,Estimate; Female: - 25 to 34 years: - Bachelor's degree,9240,1383.32,705.78,7.64
Forsyth ,HD01_VD58,2013,Estimate; Female: - 25 to 34 years: - Bachelor's degree,4819,910.3,464.44,9.64
Guilford ,HD01_VD58,2013,Estimate; Female: - 25 to 34 years: - Bachelor's degree,10134,1795.57,916.11,9.04
United States,HD01_VD59,2013,Estimate; Female: - 25 to 34 years: - Graduate or professional degree,2508205,29515.57,15058.96,0.6
North Carolina,HD01_VD59,2013,Estimate; Female: - 25 to 34 years: - Graduate or professional degree,70811,5043.57,2573.25,3.63
Durham ,HD01_VD59,2013,Estimate; Female: - 25 to 34 years: - Graduate or professional degree,5983,1335.66,681.46,11.39
Forsyth ,HD01_VD59,2013,Estimate; Female: - 25 to 34 years: - Graduate or professional degree,4329,998.47,509.42,11.77
Guilford ,HD01_VD59,2013,Estimate; Female: - 25 to 34 years: - Graduate or professional degree,4089,1081.87,551.97,13.5
United States,HD01_VD60,2013,Estimate; Female: - 35 to 44 years:,20393468,18980.43,9683.89,0.05
North Carolina,HD01_VD60,2013,Estimate; Female: - 35 to 44 years:,673234,5569.02,2841.34,0.42
Durham ,HD01_VD60,2013,Estimate; Female: - 35 to 44 years:,20838,396.77,202.43,0.97
Forsyth ,HD01_VD60,2013,Estimate; Female: - 35 to 44 years:,24308,887.66,452.89,1.86
Guilford ,HD01_VD60,2013,Estimate; Female: - 35 to 44 years:,35554,576.68,294.22,0.83
United States,HD01_VD61,2013,Estimate; Female: - 35 to 44 years: - Less than 9th grade,937926,20448.34,10432.83,1.11
North Carolina,HD01_VD61,2013,Estimate; Female: - 35 to 44 years: - Less than 9th grade,29684,3588.77,1831.01,6.17
Durham ,HD01_VD61,2013,Estimate; Female: - 35 to 44 years: - Less than 9th grade,1905,719.66,367.17,19.27
Forsyth ,HD01_VD61,2013,Estimate; Female: - 35 to 44 years: - Less than 9th grade,1551,929.36,474.16,30.57
Guilford ,HD01_VD61,2013,Estimate; Female: - 35 to 44 years: - Less than 9th grade,1442,714.89,364.74,25.29
United States,HD01_VD62,2013,"Estimate; Female: - 35 to 44 years: - 9th to 12th grade, no diploma",1318474,22699.06,11581.15,0.88
North Carolina,HD01_VD62,2013,"Estimate; Female: - 35 to 44 years: - 9th to 12th grade, no diploma",41742,4304.85,2196.35,5.26
Durham ,HD01_VD62,2013,"Estimate; Female: - 35 to 44 years: - 9th to 12th grade, no diploma",1127,743.49,379.33,33.66
Forsyth ,HD01_VD62,2013,"Estimate; Female: - 35 to 44 years: - 9th to 12th grade, no diploma",1869,868.6,443.16,23.71
Guilford ,HD01_VD62,2013,"Estimate; Female: - 35 to 44 years: - 9th to 12th grade, no diploma",1825,830.47,423.71,23.22
United States,HD01_VD63,2013,Estimate; Female: - 35 to 44 years: - High school graduate (includes equivalency),4378320,36097.36,18417.02,0.42
North Carolina,HD01_VD63,2013,Estimate; Female: - 35 to 44 years: - High school graduate (includes equivalency),130322,7220.43,3683.89,2.83
Durham ,HD01_VD63,2013,Estimate; Female: - 35 to 44 years: - High school graduate (includes equivalency),2219,834.04,425.53,19.18
Forsyth ,HD01_VD63,2013,Estimate; Female: - 35 to 44 years: - High school graduate (includes equivalency),4207,1179.57,601.82,14.31
Guilford ,HD01_VD63,2013,Estimate; Female: - 35 to 44 years: - High school graduate (includes equivalency),5391,1247.49,636.47,11.81
United States,HD01_VD64,2013,"Estimate; Female: - 35 to 44 years: - Some college, no degree",4375544,39709.96,20260.18,0.46
North Carolina,HD01_VD64,2013,"Estimate; Female: - 35 to 44 years: - Some college, no degree",155774,7627.91,3891.79,2.5
Durham ,HD01_VD64,2013,"Estimate; Female: - 35 to 44 years: - Some college, no degree",4335,1324.94,675.99,15.59
Forsyth ,HD01_VD64,2013,"Estimate; Female: - 35 to 44 years: - Some college, no degree",5592,1355.91,691.79,12.37
Guilford ,HD01_VD64,2013,"Estimate; Female: - 35 to 44 years: - Some college, no degree",9185,1548.94,790.28,8.6
United States,HD01_VD65,2013,Estimate; Female: - 35 to 44 years: - Associate's degree,2137465,23926.3,12207.3,0.57
North Carolina,HD01_VD65,2013,Estimate; Female: - 35 to 44 years: - Associate's degree,78433,5586.89,2850.45,3.63
Durham ,HD01_VD65,2013,Estimate; Female: - 35 to 44 years: - Associate's degree,1110,887.66,452.89,40.8
Forsyth ,HD01_VD65,2013,Estimate; Female: - 35 to 44 years: - Associate's degree,2120,824.51,420.67,19.84
Guilford ,HD01_VD65,2013,Estimate; Female: - 35 to 44 years: - Associate's degree,4393,1323.74,675.38,15.37
United States,HD01_VD66,2013,Estimate; Female: - 35 to 44 years: - Bachelor's degree,4470942,40430.81,20627.96,0.46
North Carolina,HD01_VD66,2013,Estimate; Female: - 35 to 44 years: - Bachelor's degree,152852,6214.81,3170.82,2.07
Durham ,HD01_VD66,2013,Estimate; Female: - 35 to 44 years: - Bachelor's degree,5209,1310.64,668.69,12.84
Forsyth ,HD01_VD66,2013,Estimate; Female: - 35 to 44 years: - Bachelor's degree,5406,1252.26,638.91,11.82
Guilford ,HD01_VD66,2013,Estimate; Female: - 35 to 44 years: - Bachelor's degree,8281,1509.62,770.21,9.3
United States,HD01_VD67,2013,Estimate; Female: - 35 to 44 years: - Graduate or professional degree,2774797,32658.72,16662.61,0.6
North Carolina,HD01_VD67,2013,Estimate; Female: - 35 to 44 years: - Graduate or professional degree,84427,5608.34,2861.4,3.39
Durham ,HD01_VD67,2013,Estimate; Female: - 35 to 44 years: - Graduate or professional degree,4933,1357.11,692.4,14.04
Forsyth ,HD01_VD67,2013,Estimate; Female: - 35 to 44 years: - Graduate or professional degree,3563,1052.09,536.78,15.07
Guilford ,HD01_VD67,2013,Estimate; Female: - 35 to 44 years: - Graduate or professional degree,5037,1099.74,561.09,11.14
United States,HD01_VD68,2013,Estimate; Female: - 45 to 64 years:,42540915,28894.81,14742.25,0.03
North Carolina,HD01_VD68,2013,Estimate; Female: - 45 to 64 years:,1343356,5420.09,2765.35,0.21
Durham ,HD01_VD68,2013,Estimate; Female: - 45 to 64 years:,36589,722.04,368.39,1.01
Forsyth ,HD01_VD68,2013,Estimate; Female: - 45 to 64 years:,50936,1022.3,521.58,1.02
Guilford ,HD01_VD68,2013,Estimate; Female: - 45 to 64 years:,69092,820.94,418.85,0.61
United States,HD01_VD69,2013,Estimate; Female: - 45 to 64 years: - Less than 9th grade,2041212,29786.04,15196.96,0.74
North Carolina,HD01_VD69,2013,Estimate; Female: - 45 to 64 years: - Less than 9th grade,41477,4114.21,2099.09,5.06
Durham ,HD01_VD69,2013,Estimate; Female: - 45 to 64 years: - Less than 9th grade,842,569.53,290.58,34.51
Forsyth ,HD01_VD69,2013,Estimate; Female: - 45 to 64 years: - Less than 9th grade,464,387.23,197.57,42.58
Guilford ,HD01_VD69,2013,Estimate; Female: - 45 to 64 years: - Less than 9th grade,1435,707.74,361.09,25.16
United States,HD01_VD70,2013,"Estimate; Female: - 45 to 64 years: - 9th to 12th grade, no diploma",2643912,30833.36,15731.31,0.6
North Carolina,HD01_VD70,2013,"Estimate; Female: - 45 to 64 years: - 9th to 12th grade, no diploma",92917,5101.96,2603.04,2.8
Durham ,HD01_VD70,2013,"Estimate; Female: - 45 to 64 years: - 9th to 12th grade, no diploma",1984,851.91,434.65,21.91
Forsyth ,HD01_VD70,2013,"Estimate; Female: - 45 to 64 years: - 9th to 12th grade, no diploma",2296,750.64,382.98,16.68
Guilford ,HD01_VD70,2013,"Estimate; Female: - 45 to 64 years: - 9th to 12th grade, no diploma",3500,1086.64,554.41,15.84
United States,HD01_VD71,2013,Estimate; Female: - 45 to 64 years: - High school graduate (includes equivalency),11835421,51179.23,26111.85,0.22
North Carolina,HD01_VD71,2013,Estimate; Female: - 45 to 64 years: - High school graduate (includes equivalency),355067,9500.94,4847.42,1.37
Durham ,HD01_VD71,2013,Estimate; Female: - 45 to 64 years: - High school graduate (includes equivalency),6759,1481.02,755.62,11.18
Forsyth ,HD01_VD71,2013,Estimate; Female: - 45 to 64 years: - High school graduate (includes equivalency),13236,1789.62,913.07,6.9
Guilford ,HD01_VD71,2013,Estimate; Female: - 45 to 64 years: - High school graduate (includes equivalency),17901,2163.74,1103.95,6.17
United States,HD01_VD72,2013,"Estimate; Female: - 45 to 64 years: - Some college, no degree",9360231,51128,26085.71,0.28
North Carolina,HD01_VD72,2013,"Estimate; Female: - 45 to 64 years: - Some college, no degree",312806,10325.45,5268.09,1.68
Durham ,HD01_VD72,2013,"Estimate; Female: - 45 to 64 years: - Some college, no degree",6985,1565.62,798.79,11.44
Forsyth ,HD01_VD72,2013,"Estimate; Female: - 45 to 64 years: - Some college, no degree",11790,1529.87,780.55,6.62
Guilford ,HD01_VD72,2013,"Estimate; Female: - 45 to 64 years: - Some college, no degree",14966,2122.04,1082.67,7.23
United States,HD01_VD73,2013,Estimate; Female: - 45 to 64 years: - Associate's degree,4230412,39638.47,20223.71,0.48
North Carolina,HD01_VD73,2013,Estimate; Female: - 45 to 64 years: - Associate's degree,155479,6447.15,3289.36,2.12
Durham ,HD01_VD73,2013,Estimate; Female: - 45 to 64 years: - Associate's degree,3151,1267.74,646.81,20.53
Forsyth ,HD01_VD73,2013,Estimate; Female: - 45 to 64 years: - Associate's degree,5434,1154.55,589.06,10.84
Guilford ,HD01_VD73,2013,Estimate; Female: - 45 to 64 years: - Associate's degree,6300,1332.09,679.64,10.79
United States,HD01_VD74,2013,Estimate; Female: - 45 to 64 years: - Bachelor's degree,7674327,45651.91,23291.79,0.3
North Carolina,HD01_VD74,2013,Estimate; Female: - 45 to 64 years: - Bachelor's degree,250574,7177.53,3662.01,1.46
Durham ,HD01_VD74,2013,Estimate; Female: - 45 to 64 years: - Bachelor's degree,9173,1550.13,790.88,8.62
Forsyth ,HD01_VD74,2013,Estimate; Female: - 45 to 64 years: - Bachelor's degree,11374,1664.51,849.24,7.47
Guilford ,HD01_VD74,2013,Estimate; Female: - 45 to 64 years: - Bachelor's degree,17403,1772.94,904.56,5.2
United States,HD01_VD75,2013,Estimate; Female: - 45 to 64 years: - Graduate or professional degree,4755400,38692.43,19741.04,0.42
North Carolina,HD01_VD75,2013,Estimate; Female: - 45 to 64 years: - Graduate or professional degree,135036,6083.74,3103.95,2.3
Durham ,HD01_VD75,2013,Estimate; Female: - 45 to 64 years: - Graduate or professional degree,7695,1545.36,788.45,10.25
Forsyth ,HD01_VD75,2013,Estimate; Female: - 45 to 64 years: - Graduate or professional degree,6342,1280.85,653.49,10.3
Guilford ,HD01_VD75,2013,Estimate; Female: - 45 to 64 years: - Graduate or professional degree,7587,1653.79,843.77,11.12
United States,HD01_VD76,2013,Estimate; Female: - 65 years and over:,25089773,14361.02,7327.05,0.03
North Carolina,HD01_VD76,2013,Estimate; Female: - 65 years and over:,796253,2212.6,1128.88,0.14
Durham ,HD01_VD76,2013,Estimate; Female: - 65 years and over:,17776,444.43,226.75,1.28
Forsyth ,HD01_VD76,2013,Estimate; Female: - 65 years and over:,29047,372.94,190.28,0.66
Guilford ,HD01_VD76,2013,Estimate; Female: - 65 years and over:,38828,517.11,263.83,0.68
United States,HD01_VD77,2013,Estimate; Female: - 65 years and over: - Less than 9th grade,2450627,28203.74,14389.66,0.59
North Carolina,HD01_VD77,2013,Estimate; Female: - 65 years and over: - Less than 9th grade,66973,4189.28,2137.39,3.19
Durham ,HD01_VD77,2013,Estimate; Female: - 65 years and over: - Less than 9th grade,1156,560,285.71,24.72
Forsyth ,HD01_VD77,2013,Estimate; Female: - 65 years and over: - Less than 9th grade,2272,856.68,437.08,19.24
Guilford ,HD01_VD77,2013,Estimate; Female: - 65 years and over: - Less than 9th grade,2787,880.51,449.24,16.12
United States,HD01_VD78,2013,"Estimate; Female: - 65 years and over: - 9th to 12th grade, no diploma",2482939,22828.94,11647.42,0.47
North Carolina,HD01_VD78,2013,"Estimate; Female: - 65 years and over: - 9th to 12th grade, no diploma",97262,5181.79,2643.77,2.72
Durham ,HD01_VD78,2013,"Estimate; Female: - 65 years and over: - 9th to 12th grade, no diploma",1587,798.3,407.3,25.66
Forsyth ,HD01_VD78,2013,"Estimate; Female: - 65 years and over: - 9th to 12th grade, no diploma",2688,923.4,471.12,17.53
Guilford ,HD01_VD78,2013,"Estimate; Female: - 65 years and over: - 9th to 12th grade, no diploma",3606,987.74,503.95,13.98
United States,HD01_VD79,2013,Estimate; Female: - 65 years and over: - High school graduate (includes equivalency),9232330,45782.98,23358.66,0.25
North Carolina,HD01_VD79,2013,Estimate; Female: - 65 years and over: - High school graduate (includes equivalency),284579,7826.89,3993.31,1.4
Durham ,HD01_VD79,2013,Estimate; Female: - 65 years and over: - High school graduate (includes equivalency),5051,1068.77,545.29,10.8
Forsyth ,HD01_VD79,2013,Estimate; Female: - 65 years and over: - High school graduate (includes equivalency),10218,1209.36,617.02,6.04
Guilford ,HD01_VD79,2013,Estimate; Female: - 65 years and over: - High school graduate (includes equivalency),13220,1373.79,700.91,5.3
United States,HD01_VD80,2013,"Estimate; Female: - 65 years and over: - Some college, no degree",4716677,29128.34,14861.4,0.32
North Carolina,HD01_VD80,2013,"Estimate; Female: - 65 years and over: - Some college, no degree",157882,5483.23,2797.57,1.77
Durham ,HD01_VD80,2013,"Estimate; Female: - 65 years and over: - Some college, no degree",3060,1000.85,510.64,16.69
Forsyth ,HD01_VD80,2013,"Estimate; Female: - 65 years and over: - Some college, no degree",6104,1272.51,649.24,10.64
Guilford ,HD01_VD80,2013,"Estimate; Female: - 65 years and over: - Some college, no degree",8499,1513.19,772.04,9.08
United States,HD01_VD81,2013,Estimate; Female: - 65 years and over: - Associate's degree,1303097,19379.57,9887.54,0.76
North Carolina,HD01_VD81,2013,Estimate; Female: - 65 years and over: - Associate's degree,42679,3292.09,1679.64,3.94
Durham ,HD01_VD81,2013,Estimate; Female: - 65 years and over: - Associate's degree,932,560,285.71,30.66
Forsyth ,HD01_VD81,2013,Estimate; Female: - 65 years and over: - Associate's degree,1572,685.11,349.55,22.24
Guilford ,HD01_VD81,2013,Estimate; Female: - 65 years and over: - Associate's degree,1725,611.23,311.85,18.08
United States,HD01_VD82,2013,Estimate; Female: - 65 years and over: - Bachelor's degree,2862704,25956.6,13243.16,0.46
North Carolina,HD01_VD82,2013,Estimate; Female: - 65 years and over: - Bachelor's degree,92126,4852.94,2475.99,2.69
Durham ,HD01_VD82,2013,Estimate; Female: - 65 years and over: - Bachelor's degree,3536,929.36,474.16,13.41
Forsyth ,HD01_VD82,2013,Estimate; Female: - 65 years and over: - Bachelor's degree,4068,987.74,503.95,12.39
Guilford ,HD01_VD82,2013,Estimate; Female: - 65 years and over: - Bachelor's degree,5390,1314.21,670.52,12.44
United States,HD01_VD83,2013,Estimate; Female: - 65 years and over: - Graduate or professional degree,2041399,21980.6,11214.59,0.55
North Carolina,HD01_VD83,2013,Estimate; Female: - 65 years and over: - Graduate or professional degree,54752,3208.68,1637.08,2.99
Durham ,HD01_VD83,2013,Estimate; Female: - 65 years and over: - Graduate or professional degree,2454,810.21,413.37,16.84
Forsyth ,HD01_VD83,2013,Estimate; Female: - 65 years and over: - Graduate or professional degree,2125,636.26,324.62,15.28
Guilford ,HD01_VD83,2013,Estimate; Female: - 65 years and over: - Graduate or professional degree,3601,780.43,398.18,11.06
