geo_description,label,year,description,estimate,moe,se,cv,file
Craven ,HD01_VD02,2016,Estimate; Owner occupied:,26364,1736,885.71,3.36,age group
Cumberland ,HD01_VD02,2016,Estimate; Owner occupied:,64393,2791.66,1424.32,2.21,age group
Davidson ,HD01_VD02,2016,Estimate; Owner occupied:,43583,2349.62,1198.79,2.75,age group
Durham ,HD01_VD02,2016,Estimate; Owner occupied:,65114,3304,1685.71,2.59,age group
Forsyth ,HD01_VD02,2016,Estimate; Owner occupied:,90933,3120.51,1592.1,1.75,age group
Gaston ,HD01_VD02,2016,Estimate; Owner occupied:,52944,2344.85,1196.35,2.26,age group
Guilford ,HD01_VD02,2016,Estimate; Owner occupied:,115427,4052.26,2067.48,1.79,age group
Harnett ,HD01_VD02,2016,Estimate; Owner occupied:,27637,1827.74,932.52,3.37,age group
Henderson ,HD01_VD02,2016,Estimate; Owner occupied:,35989,2021.96,1031.61,2.87,age group
Iredell ,HD01_VD02,2016,Estimate; Owner occupied:,45379,2198.3,1121.58,2.47,age group
Johnston ,HD01_VD02,2016,Estimate; Owner occupied:,47945,2611.74,1332.52,2.78,age group
Lincoln ,HD01_VD02,2016,Estimate; Owner occupied:,23761,1551.32,791.49,3.33,age group
Mecklenburg ,HD01_VD02,2016,Estimate; Owner occupied:,222853,4637.28,2365.96,1.06,age group
Moore ,HD01_VD02,2016,Estimate; Owner occupied:,29113,2255.49,1150.76,3.95,age group
Nash ,HD01_VD02,2016,Estimate; Owner occupied:,22240,2365.11,1206.69,5.43,age group
New Hanover ,HD01_VD02,2016,Estimate; Owner occupied:,52291,3090.72,1576.9,3.02,age group
Onslow ,HD01_VD02,2016,Estimate; Owner occupied:,31081,2589.11,1320.97,4.25,age group
Orange ,HD01_VD02,2016,Estimate; Owner occupied:,32520,1776.51,906.38,2.79,age group
Pitt ,HD01_VD02,2016,Estimate; Owner occupied:,36950,2679.66,1367.17,3.7,age group
Randolph ,HD01_VD02,2016,Estimate; Owner occupied:,41536,2089.87,1066.26,2.57,age group
Robeson ,HD01_VD02,2016,Estimate; Owner occupied:,30327,1483.4,756.84,2.5,age group
Rockingham ,HD01_VD02,2016,Estimate; Owner occupied:,24941,1664.51,849.24,3.4,age group
Rowan ,HD01_VD02,2016,Estimate; Owner occupied:,33884,2350.81,1199.39,3.54,age group
Rutherford ,HD01_VD02,2016,Estimate; Owner occupied:,19439,1931.4,985.41,5.07,age group
Surry ,HD01_VD02,2016,Estimate; Owner occupied:,19410,1477.45,753.8,3.88,age group
Union ,HD01_VD02,2016,Estimate; Owner occupied:,61370,2204.26,1124.62,1.83,age group
Wake ,HD01_VD02,2016,Estimate; Owner occupied:,242287,6516.26,3324.62,1.37,age group
Wayne ,HD01_VD02,2016,Estimate; Owner occupied:,27626,2326.98,1187.23,4.3,age group
Wilkes ,HD01_VD02,2016,Estimate; Owner occupied:,22316,1656.17,844.98,3.79,age group
Wilson ,HD01_VD02,2016,Estimate; Owner occupied:,19032,1783.66,910.03,4.78,age group
United States,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,564884,17408.85,8882.07,1.57,age group
North Carolina,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,19550,2801.19,1429.18,7.31,age group
Alamance ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,155,152.51,77.81,50.2,age group
Brunswick ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,69,110.81,56.54,81.94,age group
Buncombe ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,505,455.15,232.22,45.98,age group
Burke ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,433,382.47,195.14,45.07,age group
Cabarrus ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,0,241.87,123.4,Inf,age group
Caldwell ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,113,170.38,86.93,76.93,age group
Carteret ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,162,240.68,122.8,75.8,age group
Catawba ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,220,265.7,135.56,61.62,age group
Chatham ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,0,241.87,123.4,Inf,age group
Cleveland ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,483,438.47,223.71,46.32,age group
Craven ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,285,289.53,147.72,51.83,age group
Cumberland ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,761,561.19,286.32,37.62,age group
Davidson ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,231,252.6,128.88,55.79,age group
Durham ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,437,449.19,229.18,52.44,age group
Forsyth ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,906,663.66,338.6,37.37,age group
Gaston ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,486,381.28,194.53,40.03,age group
Guilford ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,532,418.21,213.37,40.11,age group
Harnett ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,404,282.38,144.07,35.66,age group
Henderson ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,302,475.4,242.55,80.31,age group
Iredell ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,195,220.43,112.46,57.67,age group
Johnston ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,424,451.57,230.39,54.34,age group
Lincoln ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,91,126.3,64.44,70.81,age group
Mecklenburg ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,1101,636.26,324.62,29.48,age group
Moore ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,126,258.55,131.91,104.69,age group
Nash ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,0,241.87,123.4,Inf,age group
New Hanover ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,488,376.51,192.1,39.36,age group
Onslow ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,1089,762.55,389.06,35.73,age group
Orange ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,8,16.68,8.51,106.38,age group
Pitt ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,346,382.47,195.14,56.4,age group
Randolph ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,716,701.79,358.06,50.01,age group
Robeson ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,311,212.09,108.21,34.79,age group
Rockingham ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,80,188.26,96.05,120.06,age group
Rowan ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,202,173.96,88.76,43.94,age group
Rutherford ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,0,241.87,123.4,Inf,age group
Surry ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,286,172.77,88.15,30.82,age group
Union ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,794,537.36,274.16,34.53,age group
Wake ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,1186,631.49,322.19,27.17,age group
Wayne ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,344,600.51,306.38,89.06,age group
Wilkes ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,138,208.51,106.38,77.09,age group
Wilson ,HD01_VD03,2016,Estimate; Owner occupied: - Householder 15 to 24 years,126,157.28,80.24,63.68,age group
United States,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,6626370,67538.38,34458.36,0.52,age group
North Carolina,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,211366,8500.09,4336.78,2.05,age group
Alamance ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,3498,999.66,510.03,14.58,age group
Brunswick ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,2123,748.26,381.77,17.98,age group
Buncombe ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,4529,1167.66,595.74,13.15,age group
Burke ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,1374,689.87,351.97,25.62,age group
Cabarrus ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,4549,1019.91,520.36,11.44,age group
Caldwell ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,1783,680.34,347.11,19.47,age group
Carteret ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,1004,433.7,221.28,22.04,age group
Catawba ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,3656,1215.32,620.06,16.96,age group
Chatham ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,984,432.51,220.67,22.43,age group
Cleveland ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,1815,543.32,277.2,15.27,age group
Craven ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,2504,940.09,479.64,19.15,age group
Cumberland ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,6663,1217.7,621.28,9.32,age group
Davidson ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,2871,875.74,446.81,15.56,age group
Durham ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,7139,1541.79,786.63,11.02,age group
Forsyth ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,7914,1514.38,772.64,9.76,age group
Gaston ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,4665,1074.72,548.33,11.75,age group
Guilford ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,8934,1876.6,957.45,10.72,age group
Harnett ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,3442,966.3,493.01,14.32,age group
Henderson ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,2758,813.79,415.2,15.05,age group
Iredell ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,3714,912.68,465.65,12.54,age group
Johnston ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,6065,1521.53,776.29,12.8,age group
Lincoln ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,1838,513.53,262.01,14.26,age group
Mecklenburg ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,25902,2341.28,1194.53,4.61,age group
Moore ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,2276,755.4,385.41,16.93,age group
Nash ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,1355,504,257.14,18.98,age group
New Hanover ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,4439,1192.68,608.51,13.71,age group
Onslow ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,4836,1469.11,749.55,15.5,age group
Orange ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,1847,646.98,330.09,17.87,age group
Pitt ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,4171,1407.15,717.93,17.21,age group
Randolph ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,3363,979.4,499.69,14.86,age group
Robeson ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,2349,657.7,335.56,14.29,age group
Rockingham ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,1737,631.49,322.19,18.55,age group
Rowan ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,3157,1081.87,551.97,17.48,age group
Rutherford ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,1681,938.89,479.03,28.5,age group
Surry ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,1148,461.11,235.26,20.49,age group
Union ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,4611,980.6,500.31,10.85,age group
Wake ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,23995,2561.7,1306.99,5.45,age group
Wayne ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,2595,1033.02,527.05,20.31,age group
Wilkes ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,1596,747.06,381.15,23.88,age group
Wilson ,HD01_VD04,2016,Estimate; Owner occupied: - Householder 25 to 34 years,1991,736.34,375.68,18.87,age group
United States,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,11499388,66365.96,33860.18,0.29,age group
North Carolina,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,383987,9060.09,4622.49,1.2,age group
Alamance ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,5562,1279.66,652.89,11.74,age group
Brunswick ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,3638,805.45,410.94,11.3,age group
Buncombe ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,9189,1613.28,823.1,8.96,age group
Burke ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,2560,906.72,462.61,18.07,age group
Cabarrus ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,9391,1429.79,729.48,7.77,age group
Caldwell ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,2288,782.81,399.39,17.46,age group
Carteret ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,1491,496.85,253.49,17,age group
Catawba ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,5599,1309.45,668.09,11.93,age group
Chatham ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,3069,881.7,449.85,14.66,age group
Cleveland ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,2922,742.3,378.72,12.96,age group
Craven ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,3216,805.45,410.94,12.78,age group
Cumberland ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,10011,1043.74,532.52,5.32,age group
Davidson ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,6143,1086.64,554.41,9.03,age group
Durham ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,12010,1856.34,947.11,7.89,age group
Forsyth ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,13036,1419.06,724.01,5.55,age group
Gaston ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,6887,1251.06,638.3,9.27,age group
Guilford ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,19351,2236.43,1141.04,5.9,age group
Harnett ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,4116,778.04,396.96,9.64,age group
Henderson ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,3735,954.38,486.93,13.04,age group
Iredell ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,7274,1323.74,675.38,9.28,age group
Johnston ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,9079,1585.87,809.12,8.91,age group
Lincoln ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,3445,873.36,445.59,12.93,age group
Mecklenburg ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,45004,3028.77,1545.29,3.43,age group
Moore ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,3258,785.19,400.61,12.3,age group
Nash ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,3346,1013.96,517.33,15.46,age group
New Hanover ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,7135,1529.87,780.55,10.94,age group
Onslow ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,5098,1130.72,576.9,11.32,age group
Orange ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,6222,1265.36,645.59,10.38,age group
Pitt ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,5810,1214.13,619.45,10.66,age group
Randolph ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,6186,1160.51,592.1,9.57,age group
Robeson ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,4819,778.04,396.96,8.24,age group
Rockingham ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,3343,960.34,489.97,14.66,age group
Rowan ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,4255,1084.26,553.19,13,age group
Rutherford ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,2289,776.85,396.35,17.32,age group
Surry ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,3296,725.62,370.21,11.23,age group
Union ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,11949,1374.98,701.52,5.87,age group
Wake ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,50815,3065.7,1564.13,3.08,age group
Wayne ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,3811,975.83,497.87,13.06,age group
Wilkes ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,2600,882.89,450.45,17.32,age group
Wilson ,HD01_VD05,2016,Estimate; Owner occupied: - Householder 35 to 44 years,2413,663.66,338.6,14.03,age group
United States,HD01_VD06,2016,Estimate; Owner occupied: - Householder 45 to 54 years,15612280,76142.13,38848.03,0.25,age group
North Carolina,HD01_VD06,2016,Estimate; Owner occupied: - Householder 45 to 54 years,527023,10387.4,5299.69,1.01,age group
Alamance ,HD01_VD06,2016,Estimate; Owner occupied: - Householder 45 to 54 years,8716,1215.32,620.06,7.11,age group
Brunswick ,HD01_VD06,2016,Estimate; Owner occupied: - Householder 45 to 54 years,4689,1062.81,542.25,11.56,age group
Buncombe ,HD01_VD06,2016,Estimate; Owner occupied: - Householder 45 to 54 years,12235,1550.13,790.88,6.46,age group
Burke ,HD01_VD06,2016,Estimate; Owner occupied: - Householder 45 to 54 years,4931,855.49,436.47,8.85,age group
Cabarrus ,HD01_VD06,2016,Estimate; Owner occupied: - Householder 45 to 54 years,11194,1261.79,643.77,5.75,age group
Caldwell ,HD01_VD06,2016,Estimate; Owner occupied: - Householder 45 to 54 years,4217,1106.89,564.74,13.39,age group
Carteret ,HD01_VD06,2016,Estimate; Owner occupied: - Householder 45 to 54 years,3354,737.53,376.29,11.22,age group
Catawba ,HD01_VD06,2016,Estimate; Owner occupied: - Householder 45 to 54 years,8749,1293.96,660.18,7.55,age group
Chatham ,HD01_VD06,2016,Estimate; Owner occupied: - Householder 45 to 54 years,4822,775.66,395.74,8.21,age group
Cleveland ,HD01_VD06,2016,Estimate; Owner occupied: - Householder 45 to 54 years,4605,1048.51,534.95,11.62,age group
Craven ,HD01_VD06,2016,Estimate; Owner occupied: - Householder 45 to 54 years,4388,881.7,449.85,10.25,age group
