name,label,concept,predicateType,group,limit,attributes,required
S0502_C04_034E,Foreign born; Entered before 2000!!Estimate!!HOUSEHOLD TYPE!!In other households,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY PERIOD OF ENTRY INTO THE UNITED STATES,int,S0502,0,"S0502_C04_034M,S0502_C04_034EA",NA
S2401_C04_031E,"Female!!Estimate!!Natural resources, construction, and maintenance occupations!!Construction and extraction occupations",OCCUPATION BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,S2401,0,"S2401_C04_031M,S2401_C04_031EA",NA
S0102_C02_015E,60 years and over!!Estimate!!RELATIONSHIP!!Population in households,POPULATION 60 YEARS AND OVER IN THE UNITED STATES,int,S0102,0,"S0102_C02_015M,S0102_C02_015EA",NA
S1702_C05_005E,"Female householder, no husband present!!Total!!Estimate!!With related children of householder under 18 years!!With related children of householder 5 to 17 years",POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES,int,S1702,0,"S1702_C05_005M,S1702_C05_005EA",NA
S0501_C05_094E,Foreign born; Not a U.S. citizen!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Supplemental Security Income,SELECTED CHARACTERISTICS OF THE NATIVE AND FOREIGN-BORN POPULATIONS,int,S0501,0,"S0501_C05_094M,S0501_C05_094EA",NA
S2403_C04_018E,"Female!!Estimate!!Professional, scientific, and management, and administrative and waste management services!!Management of companies and enterprises",INDUSTRY BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,S2403,0,"S2403_C04_018M,S2403_C04_018EA",NA
S2303_C06_006E,Percent Female!!Estimate!!WEEKS WORKED!!Worked 14 to 26 weeks,WORK STATUS IN THE PAST 12 MONTHS,int,S2303,0,"S2303_C06_006M,S2303_C06_006EA",NA
S0502_C04_035E,Foreign born; Entered before 2000!!Estimate!!Average household size,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY PERIOD OF ENTRY INTO THE UNITED STATES,int,S0502,0,"S0502_C04_035M,S0502_C04_035EA",NA
S2401_C04_030E,"Female!!Estimate!!Natural resources, construction, and maintenance occupations!!Farming, fishing, and forestry occupations",OCCUPATION BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,S2401,0,"S2401_C04_030M,S2401_C04_030EA",NA
S0102_C02_014E,"60 years and over!!Estimate!!White alone, not Hispanic or Latino",POPULATION 60 YEARS AND OVER IN THE UNITED STATES,int,S0102,0,"S0102_C02_014M,S0102_C02_014EA",NA
S1702_C05_006E,"Female householder, no husband present!!Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is!!White alone",POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES,int,S1702,0,"S1702_C05_006M,S1702_C05_006EA",NA
S0501_C05_095E,Foreign born; Not a U.S. citizen!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Supplemental Security Income!!Mean Supplemental Security Income (dollars),SELECTED CHARACTERISTICS OF THE NATIVE AND FOREIGN-BORN POPULATIONS,int,S0501,0,"S0501_C05_095M,S0501_C05_095EA",NA
S2403_C04_019E,"Female!!Estimate!!Professional, scientific, and management, and administrative and waste management services!!Administrative and support and waste management services",INDUSTRY BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,S2403,0,"S2403_C04_019M,S2403_C04_019EA",NA
S0802_C03_005E,"Car, truck, or van -- carpooled!!Estimate!!AGE!!45 to 54 years",MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS,int,S0802,0,"S0802_C03_005M,S0802_C03_005EA",NA
S1401_C06_034E,Percent in private school!!Estimate!!Females 18 to 24 years!!Enrolled in college or graduate school,SCHOOL ENROLLMENT,int,S1401,0,"S1401_C06_034M,S1401_C06_034EA",NA
S0505_C06_056E,Foreign born; Born in Western Asia!!Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA,int,S0505,0,"S0505_C06_056M,S0505_C06_056EA",NA
S2403_C04_013E,"Female!!Estimate!!Finance and insurance, and real estate and rental and leasing",INDUSTRY BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,S2403,0,"S2403_C04_013M,S2403_C04_013EA",NA
S2303_C06_004E,Percent Female!!Estimate!!WEEKS WORKED!!Worked 40 to 47 weeks,WORK STATUS IN THE PAST 12 MONTHS,int,S2303,0,"S2303_C06_004M,S2303_C06_004EA",NA
S2303_C06_003E,Percent Female!!Estimate!!WEEKS WORKED!!Worked 48 to 49 weeks,WORK STATUS IN THE PAST 12 MONTHS,int,S2303,0,"S2303_C06_003M,S2303_C06_003EA",NA
S0802_C03_004E,"Car, truck, or van -- carpooled!!Estimate!!AGE!!25 to 44 years",MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS,int,S0802,0,"S0802_C03_004M,S0802_C03_004EA",NA
S0505_C06_055E,"Foreign born; Born in Western Asia!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!Language other than English!!Speak English less than ""very well""",SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA,int,S0505,0,"S0505_C06_055M,S0505_C06_055EA",NA
S2403_C04_012E,Female!!Estimate!!Information,INDUSTRY BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,S2403,0,"S2403_C04_012M,S2403_C04_012EA",NA
S0102_C02_010E,60 years and over!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander,POPULATION 60 YEARS AND OVER IN THE UNITED STATES,int,S0102,0,"S0102_C02_010M,S0102_C02_010EA",NA
S2303_C06_002E,Percent Female!!Estimate!!WEEKS WORKED!!Worked 50 to 52 weeks,WORK STATUS IN THE PAST 12 MONTHS,int,S2303,0,"S2303_C06_002M,S2303_C06_002EA",NA
S1401_C06_032E,Percent in private school!!Estimate!!Males 18 to 24 years!!Enrolled in college or graduate school,SCHOOL ENROLLMENT,int,S1401,0,"S1401_C06_032M,S1401_C06_032EA",NA
S0802_C03_003E,"Car, truck, or van -- carpooled!!Estimate!!AGE!!20 to 24 years",MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS,int,S0802,0,"S0802_C03_003M,S0802_C03_003EA",NA
S0505_C06_054E,Foreign born; Born in Western Asia!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!Language other than English,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA,int,S0505,0,"S0505_C06_054M,S0505_C06_054EA",NA
S2403_C04_015E,"Female!!Estimate!!Finance and insurance, and real estate and rental and leasing!!Real estate and rental and leasing",INDUSTRY BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,S2403,0,"S2403_C04_015M,S2403_C04_015EA",NA
S0102_C02_011E,60 years and over!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race,POPULATION 60 YEARS AND OVER IN THE UNITED STATES,int,S0102,0,"S0102_C02_011M,S0102_C02_011EA",NA
S2303_C06_001E,Percent Female!!Estimate!!Population 16 to 64 years,WORK STATUS IN THE PAST 12 MONTHS,int,S2303,0,"S2303_C06_001M,S2303_C06_001EA",NA
S1401_C06_033E,Percent in private school!!Estimate!!Females 18 to 24 years,SCHOOL ENROLLMENT,int,S1401,0,"S1401_C06_033M,S1401_C06_033EA",NA
S0802_C03_002E,"Car, truck, or van -- carpooled!!Estimate!!AGE!!16 to 19 years",MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS,int,S0802,0,"S0802_C03_002M,S0802_C03_002EA",NA
S0505_C06_053E,Foreign born; Born in Western Asia!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!English only,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA,int,S0505,0,"S0505_C06_053M,S0505_C06_053EA",NA
S2403_C04_014E,"Female!!Estimate!!Finance and insurance, and real estate and rental and leasing!!Finance and insurance",INDUSTRY BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,S2403,0,"S2403_C04_014M,S2403_C04_014EA",NA
S0802_C03_001E,"Car, truck, or van -- carpooled!!Estimate!!Workers 16 years and over",MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS,int,S0802,0,"S0802_C03_001M,S0802_C03_001EA",NA
S0505_C06_052E,Foreign born; Born in Western Asia!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA,int,S0505,0,"S0505_C06_052M,S0505_C06_052EA",NA
S1401_C06_030E,Percent in private school!!Estimate!!Population 18 to 24 years!!Enrolled in college or graduate school,SCHOOL ENROLLMENT,int,S1401,0,"S1401_C06_030M,S1401_C06_030EA",NA
S0502_C04_041E,Foreign born; Entered before 2000!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Widowed,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY PERIOD OF ENTRY INTO THE UNITED STATES,int,S0502,0,"S0502_C04_041M,S0502_C04_041EA",NA
S0504_C04_048E,Foreign born; Born in Oceania!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),"SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: AFRICA, NORTHERN AMERICA, AND OCEANIA",int,S0504,0,"S0504_C04_048M,S0504_C04_048EA",NA
S1301_C04_020E,"Women with births in the past 12 months!!Rate per 1,000 women!!Estimate!!EDUCATIONAL ATTAINMENT!!Bachelor's degree",FERTILITY,int,S1301,0,"S1301_C04_020M,S1301_C04_020EA",NA
S0505_C06_051E,Foreign born; Born in Western Asia!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA,int,S0505,0,"S0505_C06_051M,S0505_C06_051EA",NA
S1401_C06_031E,Percent in private school!!Estimate!!Males 18 to 24 years,SCHOOL ENROLLMENT,int,S1401,0,"S1401_C06_031M,S1401_C06_031EA",NA
S0502_C04_040E,Foreign born; Entered before 2000!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Divorced or separated,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY PERIOD OF ENTRY INTO THE UNITED STATES,int,S0502,0,"S0502_C04_040M,S0502_C04_040EA",NA
S0504_C04_049E,Foreign born; Born in Oceania!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,"SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: AFRICA, NORTHERN AMERICA, AND OCEANIA",int,S0504,0,"S0504_C04_049M,S0504_C04_049EA",NA
S0505_C06_050E,Foreign born; Born in Western Asia!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA,int,S0505,0,"S0505_C06_050M,S0505_C06_050EA",NA
S1603_C06_010E,Speak a language other than English at home!!Speak Spanish at home!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!Below poverty level,CHARACTERISTICS OF PEOPLE BY LANGUAGE SPOKEN AT HOME,int,S1603,0,"S1603_C06_010M,S1603_C06_010EA",NA
S2403_C04_011E,"Female!!Estimate!!Transportation and warehousing, and utilities!!Utilities",INDUSTRY BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,S2403,0,"S2403_C04_011M,S2403_C04_011EA",NA
S2403_C04_010E,"Female!!Estimate!!Transportation and warehousing, and utilities!!Transportation and warehousing",INDUSTRY BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,S2403,0,"S2403_C04_010M,S2403_C04_010EA",NA
S1603_C06_011E,Speak a language other than English at home!!Speak Spanish at home!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!At or above poverty level,CHARACTERISTICS OF PEOPLE BY LANGUAGE SPOKEN AT HOME,int,S1603,0,"S1603_C06_011M,S1603_C06_011EA",NA
S1002_C03_009E,Percent distribution of grandparents responsible for grandchildren!!30 to 59 years!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,GRANDPARENTS,int,S1002,0,"S1002_C03_009M,S1002_C03_009EA",NA
S1501_C03_014E,Males!!Estimate!!Percent high school graduate or higher,EDUCATIONAL ATTAINMENT,int,S1501,0,"S1501_C03_014M,S1501_C03_014EA",NA
S1603_C06_012E,Speak a language other than English at home!!Speak Spanish at home!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,CHARACTERISTICS OF PEOPLE BY LANGUAGE SPOKEN AT HOME,int,S1603,0,"S1603_C06_012M,S1603_C06_012EA",NA
S1301_C04_024E,"Women with births in the past 12 months!!Rate per 1,000 women!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Women 15 to 50 years for whom poverty status is determined!!100 to 199 percent of poverty level",FERTILITY,int,S1301,0,"S1301_C04_024M,S1301_C04_024EA",NA
S0501_C04_125E,Foreign born; Naturalized citizen!!Estimate!!ROOMS!!8 or more rooms,SELECTED CHARACTERISTICS OF THE NATIVE AND FOREIGN-BORN POPULATIONS,int,S0501,0,"S0501_C04_125M,S0501_C04_125EA",NA
S0504_C04_044E,Foreign born; Born in Oceania!!Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),"SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: AFRICA, NORTHERN AMERICA, AND OCEANIA",int,S0504,0,"S0504_C04_044M,S0504_C04_044EA",NA
S0503_C03_077E,Foreign born; Born in Northern and Western Europe!!Estimate!!INDUSTRY!!Wholesale trade,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: EUROPE,int,S0503,0,"S0503_C03_077M,S0503_C03_077EA",NA
S0504_C01_120E,Total!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 5 years only,"SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: AFRICA, NORTHERN AMERICA, AND OCEANIA",int,S0504,0,"S0504_C01_120M,S0504_C01_120EA",NA
S1501_C03_015E,Males!!Estimate!!Percent bachelor's degree or higher,EDUCATIONAL ATTAINMENT,int,S1501,0,"S1501_C03_015M,S1501_C03_015EA",NA
S1002_C03_008E,Percent distribution of grandparents responsible for grandchildren!!30 to 59 years!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race,GRANDPARENTS,int,S1002,0,"S1002_C03_008M,S1002_C03_008EA",NA
S1603_C06_013E,Speak a language other than English at home!!Speak Spanish at home!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate,CHARACTERISTICS OF PEOPLE BY LANGUAGE SPOKEN AT HOME,int,S1603,0,"S1603_C06_013M,S1603_C06_013EA",NA
S0504_C04_045E,Foreign born; Born in Oceania!!Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,"SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: AFRICA, NORTHERN AMERICA, AND OCEANIA",int,S0504,0,"S0504_C04_045M,S0504_C04_045EA",NA
S1301_C04_023E,"Women with births in the past 12 months!!Rate per 1,000 women!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Women 15 to 50 years for whom poverty status is determined!!Below 100 percent of poverty level",FERTILITY,int,S1301,0,"S1301_C04_023M,S1301_C04_023EA",NA
S0501_C04_124E,Foreign born; Naturalized citizen!!Estimate!!ROOMS!!6 or 7 rooms,SELECTED CHARACTERISTICS OF THE NATIVE AND FOREIGN-BORN POPULATIONS,int,S0501,0,"S0501_C04_124M,S0501_C04_124EA",NA
S0503_C03_076E,Foreign born; Born in Northern and Western Europe!!Estimate!!INDUSTRY!!Manufacturing,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: EUROPE,int,S0503,0,"S0503_C03_076M,S0503_C03_076EA",NA
S2601A_C02_109E,Total group quarters population!!Estimate!!POVERTY RATES FOR PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED!!All people!!65 years and over,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION IN THE UNITED STATES,int,S2601A,0,"S2601A_C02_109M,S2601A_C02_109EA",NA
S0504_C01_121E,"Total!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family","SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: AFRICA, NORTHERN AMERICA, AND OCEANIA",int,S0504,0,"S0504_C01_121M,S0504_C01_121EA",NA
S1603_C06_014E,Speak a language other than English at home!!Speak Spanish at home!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),CHARACTERISTICS OF PEOPLE BY LANGUAGE SPOKEN AT HOME,int,S1603,0,"S1603_C06_014M,S1603_C06_014EA",NA
S1501_C03_012E,Males!!Estimate!!Population 25 years and over!!Bachelor's degree,EDUCATIONAL ATTAINMENT,int,S1501,0,"S1501_C03_012M,S1501_C03_012EA",NA
S1002_C03_007E,Percent distribution of grandparents responsible for grandchildren!!30 to 59 years!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander,GRANDPARENTS,int,S1002,0,"S1002_C03_007M,S1002_C03_007EA",NA
S0504_C04_046E,Foreign born; Born in Oceania!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,"SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: AFRICA, NORTHERN AMERICA, AND OCEANIA",int,S0504,0,"S0504_C04_046M,S0504_C04_046EA",NA
S1301_C04_022E,"Women with births in the past 12 months!!Rate per 1,000 women!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Women 15 to 50 years for whom poverty status is determined",FERTILITY,int,S1301,0,"S1301_C04_022M,S1301_C04_022EA",NA
S0501_C04_127E,Foreign born; Naturalized citizen!!Estimate!!1.01 or more occupants per room,SELECTED CHARACTERISTICS OF THE NATIVE AND FOREIGN-BORN POPULATIONS,int,S0501,0,"S0501_C04_127M,S0501_C04_127EA",NA
S0503_C03_075E,Foreign born; Born in Northern and Western Europe!!Estimate!!INDUSTRY!!Construction,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: EUROPE,int,S0503,0,"S0503_C03_075M,S0503_C03_075EA",NA
S0504_C01_122E,"Total!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 18 years","SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: AFRICA, NORTHERN AMERICA, AND OCEANIA",int,S0504,0,"S0504_C01_122M,S0504_C01_122EA",NA
S2601A_C02_108E,Total group quarters population!!Estimate!!POVERTY RATES FOR PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED!!All people!!18 to 64 years,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION IN THE UNITED STATES,int,S2601A,0,"S2601A_C02_108M,S2601A_C02_108EA",NA
S1603_C06_015E,Speak a language other than English at home!!Speak Spanish at home!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,CHARACTERISTICS OF PEOPLE BY LANGUAGE SPOKEN AT HOME,int,S1603,0,"S1603_C06_015M,S1603_C06_015EA",NA
S1002_C03_006E,Percent distribution of grandparents responsible for grandchildren!!30 to 59 years!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian,GRANDPARENTS,int,S1002,0,"S1002_C03_006M,S1002_C03_006EA",NA
S1501_C03_013E,Males!!Estimate!!Population 25 years and over!!Graduate or professional degree,EDUCATIONAL ATTAINMENT,int,S1501,0,"S1501_C03_013M,S1501_C03_013EA",NA
S1301_C04_021E,"Women with births in the past 12 months!!Rate per 1,000 women!!Estimate!!EDUCATIONAL ATTAINMENT!!Graduate or professional degree",FERTILITY,int,S1301,0,"S1301_C04_021M,S1301_C04_021EA",NA
S0504_C04_047E,Foreign born; Born in Oceania!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate,"SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: AFRICA, NORTHERN AMERICA, AND OCEANIA",int,S0504,0,"S0504_C04_047M,S0504_C04_047EA",NA
S0501_C04_126E,Foreign born; Naturalized citizen!!Estimate!!Median number of rooms,SELECTED CHARACTERISTICS OF THE NATIVE AND FOREIGN-BORN POPULATIONS,int,S0501,0,"S0501_C04_126M,S0501_C04_126EA",NA
S0503_C03_074E,"Foreign born; Born in Northern and Western Europe!!Estimate!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining",SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: EUROPE,int,S0503,0,"S0503_C03_074M,S0503_C03_074EA",NA
S0504_C01_123E,"Total!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 5 years only","SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: AFRICA, NORTHERN AMERICA, AND OCEANIA",int,S0504,0,"S0504_C01_123M,S0504_C01_123EA",NA
S2601A_C02_107E,Total group quarters population!!Estimate!!POVERTY RATES FOR PEOPLE FOR WHOM POVERTY STATUS IS DETERMINED!!All people!!18 years and over,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION IN THE UNITED STATES,int,S2601A,0,"S2601A_C02_107M,S2601A_C02_107EA",NA
