name,label,concept
S0802_C04_069E,Public transportation (excluding taxicab)!!Estimate!!PLACE OF WORK!!Worked outside state of residence,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_070E,Public transportation (excluding taxicab)!!Estimate!!Workers 16 years and over who did not work at home,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_071E,Public transportation (excluding taxicab)!!Estimate!!Workers 16 years and over who did not work at home!!TIME LEAVING HOME TO GO TO WORK!!12:00 a.m. to 4:59 a.m.,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_072E,Public transportation (excluding taxicab)!!Estimate!!Workers 16 years and over who did not work at home!!TIME LEAVING HOME TO GO TO WORK!!5:00 a.m. to 5:29 a.m.,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_073E,Public transportation (excluding taxicab)!!Estimate!!Workers 16 years and over who did not work at home!!TIME LEAVING HOME TO GO TO WORK!!5:30 a.m. to 5:59 a.m.,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_074E,Public transportation (excluding taxicab)!!Estimate!!Workers 16 years and over who did not work at home!!TIME LEAVING HOME TO GO TO WORK!!6:00 a.m. to 6:29 a.m.,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_075E,Public transportation (excluding taxicab)!!Estimate!!Workers 16 years and over who did not work at home!!TIME LEAVING HOME TO GO TO WORK!!6:30 a.m. to 6:59 a.m.,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_076E,Public transportation (excluding taxicab)!!Estimate!!Workers 16 years and over who did not work at home!!TIME LEAVING HOME TO GO TO WORK!!7:00 a.m. to 7:29 a.m.,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_077E,Public transportation (excluding taxicab)!!Estimate!!Workers 16 years and over who did not work at home!!TIME LEAVING HOME TO GO TO WORK!!7:30 a.m. to 7:59 a.m.,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_078E,Public transportation (excluding taxicab)!!Estimate!!Workers 16 years and over who did not work at home!!TIME LEAVING HOME TO GO TO WORK!!8:00 a.m. to 8:29 a.m.,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_079E,Public transportation (excluding taxicab)!!Estimate!!Workers 16 years and over who did not work at home!!TIME LEAVING HOME TO GO TO WORK!!8:30 a.m. to 8:59 a.m.,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_080E,Public transportation (excluding taxicab)!!Estimate!!Workers 16 years and over who did not work at home!!TIME LEAVING HOME TO GO TO WORK!!9:00 a.m. to 11:59 p.m.,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_081E,Public transportation (excluding taxicab)!!Estimate!!TRAVEL TIME TO WORK!!Less than 10 minutes,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_082E,Public transportation (excluding taxicab)!!Estimate!!TRAVEL TIME TO WORK!!10 to 14 minutes,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_083E,Public transportation (excluding taxicab)!!Estimate!!TRAVEL TIME TO WORK!!15 to 19 minutes,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_084E,Public transportation (excluding taxicab)!!Estimate!!TRAVEL TIME TO WORK!!20 to 24 minutes,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_085E,Public transportation (excluding taxicab)!!Estimate!!TRAVEL TIME TO WORK!!25 to 29 minutes,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_086E,Public transportation (excluding taxicab)!!Estimate!!TRAVEL TIME TO WORK!!30 to 34 minutes,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_087E,Public transportation (excluding taxicab)!!Estimate!!TRAVEL TIME TO WORK!!35 to 44 minutes,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_088E,Public transportation (excluding taxicab)!!Estimate!!TRAVEL TIME TO WORK!!45 to 59 minutes,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_089E,Public transportation (excluding taxicab)!!Estimate!!TRAVEL TIME TO WORK!!60 or more minutes,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_090E,Public transportation (excluding taxicab)!!Estimate!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes),MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_091E,Public transportation (excluding taxicab)!!Estimate!!Workers 16 years and over in households,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_092E,Public transportation (excluding taxicab)!!Estimate!!Workers 16 years and over in households!!HOUSING TENURE!!Owner-occupied housing units,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_093E,Public transportation (excluding taxicab)!!Estimate!!Workers 16 years and over in households!!HOUSING TENURE!!Renter-occupied housing units,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_094E,Public transportation (excluding taxicab)!!Estimate!!VEHICLES AVAILABLE!!No vehicle available,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_095E,Public transportation (excluding taxicab)!!Estimate!!VEHICLES AVAILABLE!!1 vehicle available,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_096E,Public transportation (excluding taxicab)!!Estimate!!VEHICLES AVAILABLE!!2 vehicles available,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_097E,Public transportation (excluding taxicab)!!Estimate!!VEHICLES AVAILABLE!!3 or more vehicles available,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_098E,Public transportation (excluding taxicab)!!Estimate!!PERCENT ALLOCATED!!Means of transportation to work,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_099E,Public transportation (excluding taxicab)!!Estimate!!PERCENT ALLOCATED!!Time leaving home to go to work,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_100E,Public transportation (excluding taxicab)!!Estimate!!PERCENT ALLOCATED!!Travel time to work,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0802_C04_101E,Public transportation (excluding taxicab)!!Estimate!!PERCENT ALLOCATED!!Vehicles available,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0804_C01_001E,Total!!Estimate!!Workers 16 years and over,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_002E,Total!!Estimate!!AGE!!16 to 19 years,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_003E,Total!!Estimate!!AGE!!20 to 24 years,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_004E,Total!!Estimate!!AGE!!25 to 44 years,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_005E,Total!!Estimate!!AGE!!45 to 54 years,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_006E,Total!!Estimate!!AGE!!55 to 59 years,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_007E,Total!!Estimate!!AGE!!60 years and over,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_008E,Total!!Estimate!!Median age (years),MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_009E,Total!!Estimate!!SEX!!Male,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_010E,Total!!Estimate!!SEX!!Female,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_011E,Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_012E,Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_013E,Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_014E,Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_015E,Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_016E,Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_017E,Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_018E,Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_019E,Total!!Estimate!!Hispanic or Latino origin (of any race),MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_020E,"Total!!Estimate!!White alone, not Hispanic or Latino origin",MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_021E,Total!!Estimate!!NATIVITY AND CITIZENSHIP STATUS!!Native,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_022E,Total!!Estimate!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_023E,Total!!Estimate!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_024E,Total!!Estimate!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_025E,Total!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Speak language other than English,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_026E,"Total!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Speak language other than English!!Speak English ""very well""",MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_027E,"Total!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Speak language other than English!!Speak English less than ""very well""",MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_028E,Total!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!Workers 16 years and over with earnings,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_029E,"Total!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!Workers 16 years and over with earnings!!$1 to $9,999 or loss",MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_030E,"Total!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!Workers 16 years and over with earnings!!$10,000 to $14,999",MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_031E,"Total!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!Workers 16 years and over with earnings!!$15,000 to $24,999",MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_032E,"Total!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!Workers 16 years and over with earnings!!$25,000 to $34,999",MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_033E,"Total!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!Workers 16 years and over with earnings!!$35,000 to $49,999",MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_034E,"Total!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!Workers 16 years and over with earnings!!$50,000 to $64,999",MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_035E,"Total!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!Workers 16 years and over with earnings!!$65,000 to $74,999",MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_036E,"Total!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!Workers 16 years and over with earnings!!$75,000 or more",MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_037E,Total!!Estimate!!Median earnings (dollars),MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_038E,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Workers 16 years and over for whom poverty status is determined,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_039E,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Workers 16 years and over for whom poverty status is determined!!Below 100 percent of the poverty level,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_040E,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Workers 16 years and over for whom poverty status is determined!!100 to 149 percent of the poverty level,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_041E,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Workers 16 years and over for whom poverty status is determined!!At or above 150 percent of the poverty level,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_042E,Total!!Estimate!!Workers 16 years and over,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_043E,"Total!!Estimate!!Workers 16 years and over!!OCCUPATION!!Management, business, science, and arts occupations",MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_044E,Total!!Estimate!!Workers 16 years and over!!OCCUPATION!!Service occupations,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_045E,Total!!Estimate!!Workers 16 years and over!!OCCUPATION!!Sales and office occupations,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_046E,"Total!!Estimate!!Workers 16 years and over!!OCCUPATION!!Natural resources, construction, and maintenance occupations",MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_047E,"Total!!Estimate!!Workers 16 years and over!!OCCUPATION!!Production, transportation, and material moving occupations",MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_048E,Total!!Estimate!!Workers 16 years and over!!OCCUPATION!!Military specific occupations,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_049E,"Total!!Estimate!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining",MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_050E,Total!!Estimate!!INDUSTRY!!Construction,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_051E,Total!!Estimate!!INDUSTRY!!Manufacturing,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_052E,Total!!Estimate!!INDUSTRY!!Wholesale trade,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_053E,Total!!Estimate!!INDUSTRY!!Retail trade,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_054E,"Total!!Estimate!!INDUSTRY!!Transportation and warehousing, and utilities",MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_055E,"Total!!Estimate!!INDUSTRY!!Information and finance and insurance, and real estate and rental and leasing",MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_056E,"Total!!Estimate!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services",MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_057E,"Total!!Estimate!!INDUSTRY!!Educational services, and health care and social assistance",MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_058E,"Total!!Estimate!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services",MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_059E,Total!!Estimate!!INDUSTRY!!Other services (except public administration),MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_060E,Total!!Estimate!!INDUSTRY!!Public administration,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_061E,Total!!Estimate!!INDUSTRY!!Armed forces,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_062E,Total!!Estimate!!CLASS OF WORKER!!Private wage and salary workers,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_063E,Total!!Estimate!!CLASS OF WORKER!!Government workers,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_064E,Total!!Estimate!!CLASS OF WORKER!!Self-employed workers in own not incorporated business,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_065E,Total!!Estimate!!CLASS OF WORKER!!Unpaid family workers,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_066E,Total!!Estimate!!Workers 16 years and over who did not work at home,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_067E,Total!!Estimate!!Workers 16 years and over who did not work at home!!TIME ARRIVING AT WORK FROM HOME!!12:00 a.m. to 4:59 a.m.,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_068E,Total!!Estimate!!Workers 16 years and over who did not work at home!!TIME ARRIVING AT WORK FROM HOME!!5:00 a.m. to 5:29 a.m.,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
S0804_C01_069E,Total!!Estimate!!Workers 16 years and over who did not work at home!!TIME ARRIVING AT WORK FROM HOME!!5:30 a.m. to 5:59 a.m.,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS FOR WORKPLACE GEOGRAPHY
