geo_description,label,year,description,estimate,moe,se,cv
United States,HD01_VD01,2006,Estimate; Total:,291531091,30340.09,15479.64,0.01
Craven ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,1223,629.11,320.97,26.24
Cumberland ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,3518,1121.19,572.04,16.26
Davidson ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,1582,1017.53,519.15,32.82
Durham ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,3934,936.51,477.81,12.15
Forsyth ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,4283,1165.28,594.53,13.88
Gaston ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,1456,637.45,325.23,22.34
Guilford ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,4458,1043.74,532.52,11.95
Harnett ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,1347,576.68,294.22,21.84
Henderson ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,586,399.15,203.65,34.75
Iredell ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,1034,577.87,294.83,28.51
Johnston ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,1913,1123.57,573.25,29.97
Lincoln ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,227,358.64,182.98,80.61
Mecklenburg ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,7952,1471.49,750.76,9.44
Moore ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,417,482.55,246.2,59.04
Nash ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,1196,885.28,451.67,37.77
New Hanover ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,1660,932.94,475.99,28.67
Onslow ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,1431,688.68,351.37,24.55
Orange ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,788,570.72,291.18,36.95
Pitt ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,1435,661.28,337.39,23.51
Randolph ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,1652,843.57,430.39,26.05
Robeson ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,2846,556.43,283.89,9.98
Rockingham ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,838,539.74,275.38,32.86
Rowan ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,1489,672,342.86,23.03
Rutherford ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,395,377.7,192.7,48.78
Surry ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,519,464.68,237.08,45.68
Union ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,1844,1568,800,43.38
Wake ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,4968,1526.3,778.72,15.67
Wayne ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,1622,822.13,419.45,25.86
Wilkes ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,316,450.38,229.79,72.72
Wilson ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,1229,564.77,288.15,23.45
United States,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,530112,14612.43,7455.32,1.41
North Carolina,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,21115,2825.02,1441.34,6.83
Alamance ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,331,400.34,204.26,61.71
Brunswick ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,220,325.28,165.96,75.44
Buncombe ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,832,663.66,338.6,40.7
Burke ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,40,79.83,40.73,101.82
Cabarrus ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,383,523.06,266.87,69.68
Caldwell ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,113,158.47,80.85,71.55
Carteret ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,130,181.11,92.4,71.08
Catawba ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,159,226.38,115.5,72.64
Chatham ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,240,428.94,218.85,91.19
Cleveland ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,258,280,142.86,55.37
Craven ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,249,331.23,168.99,67.87
Cumberland ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,625,369.36,188.45,30.15
Davidson ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,293,285.96,145.9,49.8
Durham ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,449,351.49,179.33,39.94
Forsyth ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,1230,607.66,310.03,25.21
Gaston ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,1457,708.94,361.7,24.82
Guilford ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,752,471.83,240.73,32.01
Harnett ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,154,282.38,144.07,93.55
Henderson ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,0,229.96,117.33,Inf
Iredell ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,149,178.72,91.18,61.19
Johnston ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,254,295.49,150.76,59.35
Lincoln ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,144,206.13,105.17,73.03
Mecklenburg ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,1578,911.49,465.05,29.47
Moore ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,733,627.91,320.36,43.71
Nash ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,111,172.77,88.15,79.41
New Hanover ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,556,545.7,278.42,50.08
Onslow ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,205,343.15,175.08,85.4
Orange ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,6,13.11,6.69,111.5
Pitt ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,534,381.28,194.53,36.43
Randolph ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,38,75.06,38.3,100.79
Robeson ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,627,320.51,163.53,26.08
Rockingham ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,107,193.02,98.48,92.04
Rowan ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,242,299.06,152.58,63.05
Rutherford ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,48,98.89,50.45,105.1
Surry ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,0,229.96,117.33,Inf
Union ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,435,473.02,241.34,55.48
Wake ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,876,646.98,330.09,37.68
Wayne ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,1040,1336.85,682.07,65.58
Wilkes ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,64,131.06,66.87,104.48
Wilson ,HD01_VD05,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,343,301.45,153.8,44.84
United States,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,2806248,37205.45,18982.37,0.68
North Carolina,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,103350,7028.6,3586.02,3.47
Alamance ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,2263,915.06,466.87,20.63
Brunswick ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,1140,733.96,374.47,32.85
Buncombe ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,2145,812.6,414.59,19.33
Burke ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,1327,702.98,358.66,27.03
Cabarrus ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,1608,838.81,427.96,26.61
Caldwell ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,927,554.04,282.67,30.49
Carteret ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,608,428.94,218.85,36
Catawba ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,1810,962.72,491.18,27.14
Chatham ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,820,918.64,468.69,57.16
Cleveland ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,1519,749.45,382.37,25.17
Craven ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,737,372.94,190.28,25.82
Cumberland ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,3654,1061.62,541.64,14.82
Davidson ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,1762,816.17,416.41,23.63
Durham ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,3057,1261.79,643.77,21.06
Forsyth ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,5900,1516.77,773.86,13.12
Gaston ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,2251,648.17,330.7,14.69
Guilford ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,4719,1423.83,726.44,15.39
Harnett ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,1580,725.62,370.21,23.43
Henderson ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,604,536.17,273.56,45.29
Iredell ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,1956,789.96,403.04,20.61
Johnston ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,2480,1548.94,790.28,31.87
Lincoln ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,626,481.36,245.59,39.23
Mecklenburg ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,8887,2338.89,1193.31,13.43
Moore ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,1311,1023.49,522.19,39.83
Nash ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,1346,588.6,300.31,22.31
New Hanover ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,1590,722.04,368.39,23.17
Onslow ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,816,662.47,337.99,41.42
Orange ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,1109,738.72,376.9,33.99
Pitt ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,1585,779.23,397.57,25.08
Randolph ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,986,667.23,340.42,34.53
Robeson ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,3360,751.83,383.59,11.42
Rockingham ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,700,492.09,251.07,35.87
Rowan ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,1081,810.21,413.37,38.24
Rutherford ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,163,203.74,103.95,63.77
Surry ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,545,396.77,202.43,37.14
Union ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,1438,966.3,493.01,34.28
Wake ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,7431,2248.34,1147.11,15.44
Wayne ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,1992,1031.83,526.44,26.43
Wilkes ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,707,616,314.29,44.45
Wilson ,HD01_VD06,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,1138,504,257.14,22.6
United States,HD01_VD07,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,1253542,22958.81,11713.68,0.93
North Carolina,HD01_VD07,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,45083,4602.72,2348.33,5.21
Alamance ,HD01_VD07,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,674,478.98,244.38,36.26
Brunswick ,HD01_VD07,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,496,545.7,278.42,56.13
Buncombe ,HD01_VD07,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,1091,694.64,354.41,32.48
Burke ,HD01_VD07,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,96,127.49,65.05,67.76
Cabarrus ,HD01_VD07,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,885,527.83,269.3,30.43
Caldwell ,HD01_VD07,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,623,512.34,261.4,41.96
Carteret ,HD01_VD07,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,286,274.04,139.82,48.89
Catawba ,HD01_VD07,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,806,648.17,330.7,41.03
Chatham ,HD01_VD07,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,0,229.96,117.33,Inf
Cleveland ,HD01_VD07,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,754,534.98,272.95,36.2
Craven ,HD01_VD07,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,116,188.26,96.05,82.8
Cumberland ,HD01_VD07,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,1169,544.51,277.81,23.76
Davidson ,HD01_VD07,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,1157,729.19,372.04,32.16
Durham ,HD01_VD07,2012,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,1562,739.91,377.51,24.17
